Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,
DB30CDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30EDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30FDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30GDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30HDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30IDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30KDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB30LDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB31IDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB32EDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,Non-GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
DB32LDENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,Non-GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,,
EUPFRASAPBWP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPEPP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPPRD,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPSCP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPSMP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPSRP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
EUPFRASAPXIP,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Virtual Solaris Zone,,,MAINSTREAM,VIRTUAL,,DE - DCO,
DB300DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
DB301DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
DB302DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
DB303DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
DB310DENE11-NSU,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
DB320DENE11-NSU,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,Non-GXP,,,,Sun-Fire-V490,,,MAINSTREAM,VIRTUAL,,,
AS310DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GXP,,,,T4 LDOM,,,MAINSTREAM,VIRTUAL,,,
AS320DENE11,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,GxP,,,,T4 LDOM,,,MAINSTREAM,VIRTUAL,,,
DEFRQSI100ASLSM,SOLARIS 10,MAINSTREAM,DE - DCO,APEL,Non-GXP,,,,T4 LDOM,,,MAINSTREAM,SPARC T4-2,,,
EUPNSUDCAP250,SUSE 10,SUNSET,DE - DCO,APEL,Production,Axway_PRD,,VM,IBM P260,Virtual,Virtual,SUNSET,P260,,Dcs,
IS020DEMU11,W2003,EXIT,DE - DCO,APEL,Dev,DATA_PROTECTOR_DEMU,Gold,HP,proliant DL380 G2,Physical,GBJ545023R,MAINSTREAM,DL380 G2,DCO Frankfurt,DCO Frankfurt,
DC010DEFR11,W2003,EXIT,DE - DCO,APEL,Production,Domain Controller,,IBM,x3550 M3,7944-32G,06plcg6,SUNSET,X3550 M3,"Frankfurt, Germany","DCO, Germany Frankfurt",
eupfradstm080,W2008,SUNSET,DE - DCO,APEL,PRODUCTION,CITRIX XENDESKTOP 5.6 SERVER,,IBM,15X,N/A,21BBHMT,UNKNOWN,UNKNOWN,BISMARCKSTRASSE 2                                                                                                            65760     ESCHBORN                           HE GERMANY,"Oberursel, Frankfurt, Germany",
EUPFRADODC020,W2008,SUNSET,DE - DCO,APEL,Production,Domain Controller,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADODC030,W2008,SUNSET,DE - DCO,APEL,Production,Domain Controller,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADODC040,W2008,SUNSET,DE - DCO,APEL,Production,Domain Controller,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
eupfradstm070,W2008,SUNSET,DE - DCO,APEL,PRODUCTION,CITRIX XENDESKTOP 5.6 SERVER,,IBM,10X,N/A,10BF64B,SUNSET,X240 Compute Node,BISMARCKSTRASSE 2                                                                                                            65760     ESCHBORN                           HE GERMANY,"Oberursel, Frankfurt, Germany",
eudfradsap020,W2008,SUNSET,DE - DCO,APEL,DEVELOPMENT,TEST EXCHANGE INFRASTRUCTURE SERVER,,IBM,10X,N/A,10BF64B,SUNSET,X240 Compute Node,BISMARCKSTRASSE 2                                                                                                            65760     ESCHBORN                           HE GERMANY,"Oberursel, Frankfurt, Germany",
EUPFRADODC010,W2008,SUNSET,DE - DCO,APEL,Production,Domain Controller,,IBM,x3550 M4,7914-A2G,KD2H2VB,MAINSTREAM,X3550 M4,"Frankfurt, Germany","DCO, Germany Frankfurt",
GLPFRADOWB010,W2008 R2,SUNSET,DE - DCO,APEL,Production,DocuBridge,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
GLPFRADOAP030,W2008 R2,SUNSET,DE - DCO,APEL,Production,DocuBridge,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
GLPFRADOAP040,W2008 R2,SUNSET,DE - DCO,APEL,Production,DocuBridge,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQAV000ASLWM,W2008 R2,SUNSET,DE - DCO,APEL,Production,Symantec EndPoint Manager,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQCM050ASL8M,W2008 R2,SUNSET,DE - DCO,APEL,Development,Terminal server ,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQAP040ASLWM,W2008 R2,SUNSET,DE - DCO,APEL,Production,System Centre Configuration Manager,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADOTM010,W2008 R2,SUNSET,DE - DCO,APEL,Production,Citrix EdgeSight 5.4 Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQVX000ASLAM,W2008 R2,SUNSET,DE - DCO,APEL,Production,DCO Vcenter Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQCM060ASL8M,W2008 R2,SUNSET,DE - DCO,APEL,Production,Accenture Jump Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADOMN030,W2008 R2,SUNSET,DE - DCO,APEL,Production,Secondary SCCM server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADOMN010,W2008 R2,SUNSET,DE - DCO,APEL,Production,Primary SCCM Server #1,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADOMN020,W2008 R2,SUNSET,DE - DCO,APEL,Production,Primary SCCM Server #2,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQPC000ASLAM,W2008 R2,SUNSET,DE - DCO,APEL,Production,TotalStorage Productivity Center Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQSA000ASLAM,W2008 R2,SUNSET,DE - DCO,APEL,Production,Netapp Ops Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
DEFRQSC000ASLAM,W2008 R2,SUNSET,DE - DCO,APEL,Production,Network Advisor,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
EUPFRADODH010,W2008 R2,SUNSET,DE - DCO,APEL,Production,DHCP Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCO, Germany Frankfurt",
defrqbr000aslam,W2008 R2,SUNSET,DE - DCO,APEL,Production,TSM4VE,IBM,Virtual,Virtual,Virtual,,MAINSTREAM,VIRTUAL,,"DCO, Germany Frankfurt",
EUPFRADOEX021,W2008 R2,SUNSET,DE - DCO,APEL,Production,CAS/HTS,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX022,W2008 R2,SUNSET,DE - DCO,APEL,Production,CAS/HTS,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX023,W2008 R2,SUNSET,DE - DCO,APEL,Production,CAS/HTS,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX031,W2008 R2,SUNSET,DE - DCO,APEL,Production,Edge transport server,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX032,W2008 R2,SUNSET,DE - DCO,APEL,Production,Edge transport server,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCO Frankfurt,"DCO, Germany Frankfurt",
EUQFRADOTM010,W2008 R2,SUNSET,DE - DCO,APEL,Prod,ZDC/XML,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqcm000aslwm,W2008 R2,SUNSET,DE - DCO,APEL,Prod,,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqcm010aslwm,W2008 R2,SUNSET,DE - DCO,APEL,Prod,,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqcm020aslwm,W2008 R2,SUNSET,DE - DCO,APEL,Prod,,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqcm030aslwm,W2008 R2,SUNSET,DE - DCO,APEL,Prod,,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
EUQFRADOTM020,W2008 R2,SUNSET,DE - DCO,APEL,Prod,Web Interface,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
DEFRQCM050ASLWM,W2008 R2,SUNSET,DE - DCO,APEL,Prod,License Server,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqvx020aslam,W2008 R2,SUNSET,DE - DCO,APEL,,SQL Database,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Virtual,"DCO, Germany Frankfurt",
defrqap190aslwm,W2008 R2,SUNSET,DE - DCO,APEL,PRODUCTION,TDMF WINDOWS CATCHER SERVER,,IBM,10X,N/A,10BF64B,SUNSET,X240 Compute Node,BISMARCKSTRASSE 2                                                                                                            65760     ESCHBORN                           HE GERMANY,"Oberursel, Frankfurt, Germany",
EUPFRADOEX011,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 1,Gold,IBM,PureFlex x240,8737-15X,21ARDMG,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX012,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 2,Gold,IBM,PureFlex x240,8737-15X,21ARDMC,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX013,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 3,Gold,IBM,PureFlex x240,8737-15X,21ARDMB,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX014,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 4,Gold,IBM,PureFlex x240,8737-15X,21ARDMH,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX015,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 5,Gold,IBM,PureFlex x240,8737-15X,21ARDMA,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
EUPFRADOEX016,W2008 R2,SUNSET,DE - DCO,APEL,Production,Exchange Mailbox Server 6,Gold,IBM,PureFlex x240,8737-15X,21ARDMK,SUNSET,X240 Compute Node,DCO Frankfurt,"DCO, Germany Frankfurt",
GLPFRADOAP010,W2008 R2,SUNSET,DE - DCO,APEL,Production,DocuBridge,Silver,IBM,x3650 M4,7915-M3G,06FBMDM ,MAINSTREAM,X3650 M4,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
GLPFRADOAP020,W2008 R2,SUNSET,DE - DCO,APEL,Production,DocuBridge/Magic QA/Test Content Server,Silver,IBM,x3650 M4,7915-M3G,06FBMDR,MAINSTREAM,X3650 M4,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
EUPFRADOAP070,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,HPRM,SILVER,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,"Oberursel, Frankfurt, Germany",
EUPFRADOAP080,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,HPRM,SILVER,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,"Oberursel, Frankfurt, Germany",
EUPFRADOAP090,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,HPRM,SILVER,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,"Oberursel, Frankfurt, Germany",
EUPFRADODB050,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,HPRM,SILVER,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,"Oberursel, Frankfurt, Germany",
DEFRQAP060ASLWM  ,W2012 R2,MAINSTREAM,DE - DCO,APEL,QA,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQAP070ASLWM  ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQAP080ASLWM ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQAP090ASLWM ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQDB030ASLWM  ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Devlopment,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQDB040ASLWM ,W2012 R2,MAINSTREAM,DE - DCO,APEL,QA,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQWS000ASLWM ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
DEFRQWS010ASLWM  ,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,Intranet Refresh,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
EUPFRADOAP100,W2012 R2,MAINSTREAM,DE - DCO,APEL,Production,HPRM,SILVER,IBM,x3550 M4,7914FT1,06GDLDK,MAINSTREAM,X3550 M4,"Oberursel, Frankfurt, Germany","Oberursel, Frankfurt, Germany",
defrqap050aslrm,RHEL 6,EXIT,DE - DCO ,APEL,,RATIONAL LICENCE KEY SERVER,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
defrqap030aslrm,RHEL 6,EXIT,DE - DCO ,APEL,,RATIONAL FOCAL POINT SERVER,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
defrqlo000aslrm,RHEL 6.5,EXIT,DE - DCO ,APEL,Production,NTP & SYSLOG SERVER,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
EUPFRADOBK010,RHEL 6.5,EXIT,DE - DCO ,APEL,Production,Networker Legacy Tape Server,,IBM,IBM x3550 M3,IBM x3550 M3,06PLBE9,SUNSET,X3550 M3,,EMEA,
DEFRQTG000ASL8M,W2008 R2,SUNSET,DE - DCO ,APEL,Production,ITM Monitoring-RTEMS #1,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,APEL - Frankfurt,
DEFRQTG010ASL8M,W2008 R2,SUNSET,DE - DCO ,APEL,Production,ITM Monitoring-RTEMS #2,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,APEL - Frankfurt,
DEFRQTG020ASL8M,W2008 R2,SUNSET,DE - DCO ,APEL,Production,Patch Mgmt & Health Checking-TEM Server,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,APEL - Frankfurt,
DEFRQTG030ASL8M,W2008 R2,SUNSET,DE - DCO ,APEL,Production,Patch Mgmt & Health Checking-TEM Console,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,APEL - Frankfurt,
DEFRQXD000ASL8M,W2008 R2,SUNSET,DE - DCO ,APEL,Production,Director-Hardware Monitoring,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,APEL - Frankfurt,
DEFRQEX100ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,10BF64B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX110ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,10BF66B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX120ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,10BF62B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX130ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,10BF63B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX140ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,10BF65B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX150ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,06B600B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX160ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,06B601B,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX170ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,21BBHMT,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQEX180ASLGM,ESXi 5.0,SUNSET,DE - DCS,APEL,Production,VMWARE ESX HOST,,IBM,x240,Unknown,21BBHMP,SUNSET,X240 Compute Node,,"DCS, Germany Frankfurt",
DEFRQSK110ASLRM,RHEL 6,EXIT,DE - DCS,APEL,,,,IBM,IBM x3550 M4,7914-A2G,KD7L5V4,MAINSTREAM,X3550 M4,,Schwalbach (DCS Frankfurt ),
DEFRQSK100ASLRM,RHEL 6,EXIT,DE - DCS,APEL,,,,IBM,IBM x3550 M4,7914-A2G,KD7L5L7,MAINSTREAM,X3550 M4,,Schwalbach (DCS Frankfurt),
EUQFRADSMN010,RHEL 6.5,EXIT,DE - DCS,APEL,Sandbox,TWS Sandbox Master Domain Manager,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
EUQFRADSMN020,RHEL 6.5,EXIT,DE - DCS,APEL,Sandbox,TWS Sandbox Domain Backup,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
EUPFRADSMN010,RHEL 6.5,EXIT,DE - DCS,APEL,Production,TWS Production Master Domain Manager,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
EUPFRADSMN020,RHEL 6.5,EXIT,DE - DCS,APEL,Production,TWS Production Backup Domain Manager,,VM,Virtual,PureFlex,IBM PureFlex 7914 AC1,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
EUDFRADSMN010,RHEL 6.5,EXIT,DE - DCS,APEL,Development,TWS Development Master Domain Manager,,VM,Virtual,PureFlex,IBM PureFlex 7914 AC1,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
EUDFRADSMN020,RHEL 6.5,EXIT,DE - DCS,APEL,Development,TWS Development Backup Domain Manager,,VM,Virtual,PureFlex,IBM PureFlex 7914 AC1,MAINSTREAM,VIRTUAL,,Frankfurt DCS,
defrqlo100aslrm,RHEL 6.5,EXIT,DE - DCS,APEL,Production,NTP & SYSLOG SERVER,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
DEFRQAP140ASLRM,RHEL 6.7,EXIT,DE - DCS,APEL,Production,IGC Metadata Server,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
DEFRQAP150ASLRM,RHEL 6.7,EXIT,DE - DCS,APEL,Production,IGC Metadata Server,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
AS1320DENE,SUSE 10,SUNSET,DE - DCS,APEL,Dev,IMPACT_POLARIS_DEV,,HP,HP ProLiant DL380 G6,DL380 G6,CZC002027H,SUNSET,DL380 G6,,EMEA,
AS1330DENE,SUSE 10,SUNSET,DE - DCS,APEL,PROD,Aspire_PRD,,HP,HP ProLiant DL380 G6,DL380 G6,CZC0020HHN,SUNSET,DL380 G6,,EMEA,
EUDNSUDCAP070,SUSE 10,SUNSET,DE - DCS,APEL,Non-Prod,Axway_DEV,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
EUQNSUDCAP150,SUSE 10,SUNSET,DE - DCS,APEL,Non-Prod,Axway_QAS,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
AS1350DENE,SUSE 10,SUNSET,DE - DCS,APEL,Dev,IMPACT_POLARIS_DEV,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
AS1360DENE,SUSE 10,SUNSET,DE - DCS,APEL,Validation,IMPACT_POLARIS_VAL,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
AS1410DENE,SUSE 10,SUNSET,DE - DCS,APEL,Validation,IMPACT_POLARIS_VAL,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
AS1340DENE,SUSE 11,MAINSTREAM,DE - DCS,APEL,PROD,Aspire_PRD,,HP,HP ProLiant DL380 G6,DL380 G6,CZC002026M,SUNSET,DL380 G6,,EMEA,
EUDNSUDCDB080,SUSE 11,MAINSTREAM,DE - DCS,APEL,Development,TRANSPARENCY,,HP,HP ProLiant DL380 G7,DL380 G7,CZ210700CP,MAINSTREAM,DL380 G7,,Frankfurt DCS,
EUPNSUDCDB160,SUSE 11,MAINSTREAM,DE - DCS,APEL,Production,TRANSPARENCY_PRD,,HP,HP ProLiant DL380 G7,DL380 G7,CZ221704GD,MAINSTREAM,DL380 G7,,EMEA,
AS1370DENE,SUSE 11,MAINSTREAM,DE - DCS,APEL,PROD,IMPACT_POLARIS_PRD,,HP,HP ProLiant DL380 G7,DL380 G7,CZ2038F230,MAINSTREAM,DL380 G7,,EMEA,
AS1380DENE,SUSE 11,MAINSTREAM,DE - DCS,APEL,PROD,IMPACT_POLARIS_PRD,,HP,HP ProLiant DL380 G7,DL380 G7,CZ2038F232,MAINSTREAM,DL380 G7,,EMEA,
EUDNSUDCAP050,SUSE 11,MAINSTREAM,DE - DCS,APEL,Development,Datastage CRM_DEV,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,EMEA,
